	index	0
666	0 days 10:51:10	0.061928639026744635
667	0 days 10:51:20	0.06197789400680607
668	0 days 10:51:30	0.062023555897908624
669	0 days 10:51:40	0.06206777591770843
670	0 days 10:51:50	0.062108798754541554
671	0 days 10:52:00	0.06215066201344479
672	0 days 10:52:10	0.06219373462200684
673	0 days 10:52:20	0.062237628255309735
674	0 days 10:52:30	0.062282517486863025
675	0 days 10:52:40	0.06232761811699434
676	0 days 10:52:50	0.06236905193534618
677	0 days 10:53:00	0.06240812184933148
678	0 days 10:53:10	0.062448293078813145
679	0 days 10:53:20	0.06248631976131201
680	0 days 10:53:30	0.062523871377828
681	0 days 10:53:40	0.06256375789976683
682	0 days 10:53:50	0.06260361879525628
683	0 days 10:54:00	0.06264383419090913
684	0 days 10:54:10	0.0626837800955867
685	0 days 10:54:20	0.06272197687724107
686	0 days 10:54:30	0.06275951611663287
687	0 days 10:54:40	0.0627969584216032
688	0 days 10:54:50	0.06283481974672711
689	0 days 10:55:00	0.06287165518092892
690	0 days 10:55:10	0.06291108542817503
691	0 days 10:55:20	0.06295163776226642
692	0 days 10:55:30	0.06299013055845144
693	0 days 10:55:40	0.06302967044097679
694	0 days 10:55:50	0.06306899583346456
695	0 days 10:56:00	0.06310947529639879
696	0 days 10:56:10	0.06314831885091769
697	0 days 10:56:20	0.06318693309510881
698	0 days 10:56:30	0.06322763586154338
699	0 days 10:56:40	0.06326746445741312
700	0 days 10:56:50	0.0633033406364229
701	0 days 10:57:00	0.06333840425095551
702	0 days 10:57:10	0.06337603704420243
703	0 days 10:57:20	0.06341490604238392
704	0 days 10:57:30	0.06345444979468193
705	0 days 10:57:40	0.06349228739394285
706	0 days 10:57:50	0.06353310509880887
707	0 days 10:58:00	0.06357305986114051
708	0 days 10:58:10	0.06361231163376439
709	0 days 10:58:20	0.06365355260196648
710	0 days 10:58:30	0.06369459662241775
711	0 days 10:58:40	0.06373613051277373
712	0 days 10:58:50	0.0637818270648936
713	0 days 10:59:00	0.06382901487819555
714	0 days 10:59:10	0.06387780589452868
715	0 days 10:59:20	0.06392481466925128
716	0 days 10:59:30	0.06397504251952929
717	0 days 10:59:40	0.0640233681355284
718	0 days 10:59:50	0.06407076179003554
719	0 days 11:00:00	0.06411909467620935
720	0 days 11:00:10	0.06417178161288355
721	0 days 11:00:20	0.06421992996556823
722	0 days 11:00:30	0.06427352695100563
723	0 days 11:00:40	0.06432815260798273
724	0 days 11:00:50	0.06438071482269515
725	0 days 11:01:00	0.06443489763490623
726	0 days 11:01:10	0.06448691290921948
727	0 days 11:01:20	0.06453956916298925
728	0 days 11:01:30	0.064589628911084
729	0 days 11:01:40	0.06463993110063475
730	0 days 11:01:50	0.06468808581882293
731	0 days 11:02:00	0.0647360634902619
732	0 days 11:02:10	0.06478388676088205
733	0 days 11:02:20	0.06483004819683483
734	0 days 11:02:30	0.06487383268278477
735	0 days 11:02:40	0.06491696659150814
736	0 days 11:02:50	0.06495813051020274
737	0 days 11:03:00	0.0650011649422162
738	0 days 11:03:10	0.06504624316803614
739	0 days 11:03:20	0.06509471732558966
740	0 days 11:03:30	0.06514351862111431
741	0 days 11:03:40	0.06519009890920012
742	0 days 11:03:50	0.06523800742253921
743	0 days 11:04:00	0.06528559578339542
744	0 days 11:04:10	0.0653336271558281
745	0 days 11:04:20	0.06538272333398962
746	0 days 11:04:30	0.06543224122002343
747	0 days 11:04:40	0.0654824086751456
748	0 days 11:04:50	0.06553499045060167
749	0 days 11:05:00	0.065586744357814
750	0 days 11:05:10	0.06563697829612547
751	0 days 11:05:20	0.06568658274148463
752	0 days 11:05:30	0.06573457447009753
753	0 days 11:05:40	0.06578479799551763
754	0 days 11:05:50	0.06583450115029443
755	0 days 11:06:00	0.06588121645348333
756	0 days 11:06:10	0.06593021196437118
757	0 days 11:06:20	0.06597875008981915
758	0 days 11:06:30	0.0660243730386445
759	0 days 11:06:40	0.0660728955628651
760	0 days 11:06:50	0.06612173527061578
761	0 days 11:07:00	0.06616933170602042
762	0 days 11:07:10	0.06621758924719855
763	0 days 11:07:20	0.06626201543572825
764	0 days 11:07:30	0.0663060146008751
765	0 days 11:07:40	0.06634932184014777
766	0 days 11:07:50	0.066392480719134
767	0 days 11:08:00	0.06643640938669397
768	0 days 11:08:10	0.06648285672537274
769	0 days 11:08:20	0.06653293153658196
770	0 days 11:08:30	0.06658462745161897
771	0 days 11:08:40	0.06663629727226433
772	0 days 11:08:50	0.0666897798065
773	0 days 11:09:00	0.06674090665910361
774	0 days 11:09:10	0.06679023348317402
775	0 days 11:09:20	0.06684051493823405
776	0 days 11:09:30	0.06689055007711286
777	0 days 11:09:40	0.06693991939881837
778	0 days 11:09:50	0.06698948881554047
779	0 days 11:10:00	0.06704090463466982
780	0 days 11:10:10	0.06708999782717974
781	0 days 11:10:20	0.0671402183146896
782	0 days 11:10:30	0.06718975613783475
783	0 days 11:10:40	0.0672390866838714
784	0 days 11:10:50	0.06728665213797232
785	0 days 11:11:00	0.06733317106802074
786	0 days 11:11:10	0.06738110374903701
787	0 days 11:11:20	0.0674305718404653
788	0 days 11:11:30	0.06747833695895526
789	0 days 11:11:40	0.06753077902959573
790	0 days 11:11:50	0.06758367920788504
791	0 days 11:12:00	0.06763877845674836
792	0 days 11:12:10	0.06769256872018635
793	0 days 11:12:20	0.0677459911674172
794	0 days 11:12:30	0.06779752570423561
795	0 days 11:12:40	0.06784791169252183
796	0 days 11:12:50	0.06790099753777534
797	0 days 11:13:00	0.06795264716387184
798	0 days 11:13:10	0.06800303085130631
799	0 days 11:13:20	0.06805124217007714
800	0 days 11:13:30	0.06809811854392564
801	0 days 11:13:40	0.06814596424357483
802	0 days 11:13:50	0.0681936034841589
803	0 days 11:14:00	0.06824016482312299
804	0 days 11:14:10	0.0682837990370475
805	0 days 11:14:20	0.06832989617920587
806	0 days 11:14:30	0.068373971034093
807	0 days 11:14:40	0.06841870585013883
808	0 days 11:14:50	0.06846257383752538
809	0 days 11:15:00	0.06850950053868497
810	0 days 11:15:10	0.06855534915477232
811	0 days 11:15:20	0.06859871433475506
812	0 days 11:15:30	0.06864414038357983
813	0 days 11:15:40	0.06869083103289478
814	0 days 11:15:50	0.0687383902524578
815	0 days 11:16:00	0.06878604731581352
816	0 days 11:16:10	0.06883312007093352
817	0 days 11:16:20	0.06888045185927517
818	0 days 11:16:30	0.06892743115319061
819	0 days 11:16:40	0.06897737781800405
820	0 days 11:16:50	0.06902769397897755
821	0 days 11:17:00	0.06907754530688204
822	0 days 11:17:10	0.06912843544435136
823	0 days 11:17:20	0.06917899430173954
824	0 days 11:17:30	0.0692300738788528
825	0 days 11:17:40	0.06927895088662957
826	0 days 11:17:50	0.06933029950515186
827	0 days 11:18:00	0.06938686548764021
828	0 days 11:18:10	0.06944135633688873
829	0 days 11:18:20	0.06950094161478988
830	0 days 11:18:30	0.06956778009866774
831	0 days 11:18:40	0.06963063590138317
832	0 days 11:18:50	0.0696915102403506
833	0 days 11:19:00	0.0697524104118891
834	0 days 11:19:10	0.06981504310193057
835	0 days 11:19:20	0.06988322599500331
836	0 days 11:19:30	0.06994780558432852
837	0 days 11:19:40	0.07001222416702382
838	0 days 11:19:50	0.07007843705677681
839	0 days 11:20:00	0.07014683257852908
840	0 days 11:20:10	0.07021560500698926
841	0 days 11:20:20	0.07028550763568692
842	0 days 11:20:30	0.07035320910707159
843	0 days 11:20:40	0.07042220272887265
844	0 days 11:20:50	0.07049230743625343
845	0 days 11:21:00	0.07056017211857084
846	0 days 11:21:10	0.07062856353691266
847	0 days 11:21:20	0.0706965313226352
848	0 days 11:21:30	0.07076081228845231
849	0 days 11:21:40	0.07082495102023575
850	0 days 11:21:50	0.07088619114062934
851	0 days 11:22:00	0.07094346487693094
852	0 days 11:22:10	0.0710023723839
853	0 days 11:22:20	0.07105865010628772
854	0 days 11:22:30	0.07111546677578243
855	0 days 11:22:40	0.0711717997181165
856	0 days 11:22:50	0.07122656215703428
857	0 days 11:23:00	0.07128037245488007
858	0 days 11:23:10	0.07133386689991093
859	0 days 11:23:20	0.07138742896875565
860	0 days 11:23:30	0.0714405392763798
861	0 days 11:23:40	0.07149654273934664
862	0 days 11:23:50	0.07155327392050376
863	0 days 11:24:00	0.07161130933037589
864	0 days 11:24:10	0.07167088493435983
865	0 days 11:24:20	0.07172613411776928
866	0 days 11:24:30	0.07178138479599275
867	0 days 11:24:40	0.07183975524069103
868	0 days 11:24:50	0.07189725082032264
869	0 days 11:25:00	0.0719526286784608
870	0 days 11:25:10	0.07200731694460293
871	0 days 11:25:20	0.0720635205861706
872	0 days 11:25:30	0.07211916524925907
873	0 days 11:25:40	0.07217167115982087
874	0 days 11:25:50	0.07222484857263047
875	0 days 11:26:00	0.0722782962192703
876	0 days 11:26:10	0.07233173525678958
877	0 days 11:26:20	0.07238787041160888
878	0 days 11:26:30	0.07244277395155337
879	0 days 11:26:40	0.0724978789081584
880	0 days 11:26:50	0.07255206252054268
881	0 days 11:27:00	0.07260371614609627
882	0 days 11:27:10	0.07265654105311065
883	0 days 11:27:20	0.07271023531240785
884	0 days 11:27:30	0.07276420006105248
885	0 days 11:27:40	0.0728164399620979
886	0 days 11:27:50	0.07286919583595654
887	0 days 11:28:00	0.07291851105108133
888	0 days 11:28:10	0.0729663094931765
889	0 days 11:28:20	0.07301530767249363
890	0 days 11:28:30	0.07306376363086688
891	0 days 11:28:40	0.07311136066489371
892	0 days 11:28:50	0.07315926711565857
893	0 days 11:29:00	0.07320645280544959
894	0 days 11:29:10	0.07325396685547035
895	0 days 11:29:20	0.07330158377747446
896	0 days 11:29:30	0.07335085513430285
897	0 days 11:29:40	0.07339985429357011
898	0 days 11:29:50	0.0734462600936187
899	0 days 11:30:00	0.07348963951840543
900	0 days 11:30:10	0.07353202601308269
901	0 days 11:30:20	0.07357237478322462
902	0 days 11:30:30	0.07361047442339802
903	0 days 11:30:40	0.07364718233192573
904	0 days 11:30:50	0.07368504682953737
905	0 days 11:31:00	0.07372389230884853
906	0 days 11:31:10	0.073761120260509
907	0 days 11:31:20	0.07379981232258528
908	0 days 11:31:30	0.07383938377811174
909	0 days 11:31:40	0.0738789075507513
910	0 days 11:31:50	0.0739195903244829
911	0 days 11:32:00	0.07396162726997983
912	0 days 11:32:10	0.07400057253543572
913	0 days 11:32:20	0.07403768561993589
914	0 days 11:32:30	0.07407463752422386
915	0 days 11:32:40	0.07411241596081979
916	0 days 11:32:50	0.07414758898293754
917	0 days 11:33:00	0.07418234919422259
918	0 days 11:33:10	0.07421675836428068
919	0 days 11:33:20	0.07425477371420658
920	0 days 11:33:30	0.07429198463066183
921	0 days 11:33:40	0.07432892758229832
922	0 days 11:33:50	0.07436559025283333
923	0 days 11:34:00	0.07440228961861119
924	0 days 11:34:10	0.07444120166720156
925	0 days 11:34:20	0.07448363830441117
926	0 days 11:34:30	0.07452749087064313
927	0 days 11:34:40	0.07457236900414674
928	0 days 11:34:50	0.07461466279387148
929	0 days 11:35:00	0.07465752600515947
930	0 days 11:35:10	0.0747012934610281
931	0 days 11:35:20	0.07474702072733536
932	0 days 11:35:30	0.07479187249563067
933	0 days 11:35:40	0.07483553489918383
934	0 days 11:35:50	0.07487995648383917
935	0 days 11:36:00	0.0749241941286019
936	0 days 11:36:10	0.07496741797614162
937	0 days 11:36:20	0.07501357300650384
938	0 days 11:36:30	0.07505808036085287
939	0 days 11:36:40	0.07510369141089045
940	0 days 11:36:50	0.07514962491353482
941	0 days 11:37:00	0.07519897032267896
942	0 days 11:37:10	0.0752492367349403
943	0 days 11:37:20	0.07529723100461744
944	0 days 11:37:30	0.07534437641524704
945	0 days 11:37:40	0.07539144682038046
946	0 days 11:37:50	0.07543983091485539
947	0 days 11:38:00	0.07548926822388782
948	0 days 11:38:10	0.07553938758431318
949	0 days 11:38:20	0.0755886478431825
950	0 days 11:38:30	0.0756393585904127
951	0 days 11:38:40	0.07569020076856604
952	0 days 11:38:50	0.07574204277827368
953	0 days 11:39:00	0.07579301477291173
954	0 days 11:39:10	0.0758436794275798
955	0 days 11:39:20	0.07589478658095423
956	0 days 11:39:30	0.07594444720393681
957	0 days 11:39:40	0.07599476116640305
958	0 days 11:39:50	0.0760448088886771
959	0 days 11:40:00	0.07609643063071174
960	0 days 11:40:10	0.07614713797837447
961	0 days 11:40:20	0.07619535013383585
962	0 days 11:40:30	0.07624454052352708
963	0 days 11:40:40	0.07629293894021016
964	0 days 11:40:50	0.07634173884132602
965	0 days 11:41:00	0.07638968032414326
966	0 days 11:41:10	0.07643933953300136
967	0 days 11:41:20	0.07649001104933334
968	0 days 11:41:30	0.07654044266857855
969	0 days 11:41:40	0.07659469853913337
970	0 days 11:41:50	0.07664733765618638
971	0 days 11:42:00	0.07670035582174134
972	0 days 11:42:10	0.07674984333873304
973	0 days 11:42:20	0.07679749797579016
974	0 days 11:42:30	0.07684543108770496
975	0 days 11:42:40	0.07689267640952745
976	0 days 11:42:50	0.07693964735658693
977	0 days 11:43:00	0.07698658998359134
978	0 days 11:43:10	0.07703153023027792
979	0 days 11:43:20	0.07707394890552714
980	0 days 11:43:30	0.07711786344801516
981	0 days 11:43:40	0.07715970277554882
982	0 days 11:43:50	0.07720077118824731
983	0 days 11:44:00	0.07724094987245539
984	0 days 11:44:10	0.07727979543093429
985	0 days 11:44:20	0.07731798687690815
986	0 days 11:44:30	0.0773564153322248
987	0 days 11:44:40	0.07739459043449357
988	0 days 11:44:50	0.07743138994844449
989	0 days 11:45:00	0.07746854194608566
990	0 days 11:45:10	0.07750547560341878
991	0 days 11:45:20	0.07754227203122538
992	0 days 11:45:30	0.07758151243964453
993	0 days 11:45:40	0.07761978791346125
994	0 days 11:45:50	0.07766149543082763
995	0 days 11:46:00	0.07770447867063872
996	0 days 11:46:10	0.07774625965951405
997	0 days 11:46:20	0.0777875432214204
998	0 days 11:46:30	0.07782830963085044
999	0 days 11:46:40	0.07787146975848196
1000	0 days 11:46:50	0.07791267459755023
1001	0 days 11:47:00	0.07795498745074397
1002	0 days 11:47:10	0.07799502995299905
1003	0 days 11:47:20	0.07803686419695449
1004	0 days 11:47:30	0.07807793470586118
1005	0 days 11:47:40	0.07812031082808679
1006	0 days 11:47:50	0.07816250719805785
1007	0 days 11:48:00	0.07820292754408294
1008	0 days 11:48:10	0.07824298694495245
1009	0 days 11:48:20	0.07828297889602735
1010	0 days 11:48:30	0.07832193635242886
1011	0 days 11:48:40	0.07836155857476708
1012	0 days 11:48:50	0.07840179581295934
1013	0 days 11:49:00	0.0784412070333694
1014	0 days 11:49:10	0.07848067856240425
1015	0 days 11:49:20	0.078520463761225
1016	0 days 11:49:30	0.07855971474925942
1017	0 days 11:49:40	0.07859899313110132
1018	0 days 11:49:50	0.07863894652914592
1019	0 days 11:50:00	0.07867724298533786
1020	0 days 11:50:10	0.07871735427231413
1021	0 days 11:50:20	0.07875643884628852
1022	0 days 11:50:30	0.07879573387396711
1023	0 days 11:50:40	0.07883420689828319
1024	0 days 11:50:50	0.07887412044309744
1025	0 days 11:51:00	0.07891275847945572
1026	0 days 11:51:10	0.07895121466491226
1027	0 days 11:51:20	0.07898898025975992
1028	0 days 11:51:30	0.07902841131361199
1029	0 days 11:51:40	0.07906625984749777
1030	0 days 11:51:50	0.07910504930107856
1031	0 days 11:52:00	0.0791432360624773
1032	0 days 11:52:10	0.07917963142957697
1033	0 days 11:52:20	0.07921342696489832
1034	0 days 11:52:30	0.07924625970199464
1035	0 days 11:52:40	0.07927900560697591
1036	0 days 11:52:50	0.07931123060169172
1037	0 days 11:53:00	0.07934314711239358
1038	0 days 11:53:10	0.07937571624981518
1039	0 days 11:53:20	0.07940850378121865
1040	0 days 11:53:30	0.07943970586905948
1041	0 days 11:53:40	0.07947076017650465
1042	0 days 11:53:50	0.07950224938886925
1043	0 days 11:54:00	0.07953324581129328
1044	0 days 11:54:10	0.07956228296079547
1045	0 days 11:54:20	0.07959121778454466
1046	0 days 11:54:30	0.07962022996431814
1047	0 days 11:54:40	0.0796484403829304
1048	0 days 11:54:50	0.07967686980234037
1049	0 days 11:55:00	0.07970504029159423
1050	0 days 11:55:10	0.07973366060978809
1051	0 days 11:55:20	0.07976171857902283
1052	0 days 11:55:30	0.07978837696403862
1053	0 days 11:55:40	0.07981349168208826
1054	0 days 11:55:50	0.07984008526162979
1055	0 days 11:56:00	0.07986720217341953
1056	0 days 11:56:10	0.07989335314519258
1057	0 days 11:56:20	0.0799185476817382
1058	0 days 11:56:30	0.07994326634363437
1059	0 days 11:56:40	0.07996819815305316
1060	0 days 11:56:50	0.07999280764320382
1061	0 days 11:57:00	0.08001837313968659
1062	0 days 11:57:10	0.08004301437151472
1063	0 days 11:57:20	0.08006676995199807
1064	0 days 11:57:30	0.08008973172738376
1065	0 days 11:57:40	0.08011268279641165
1066	0 days 11:57:50	0.08013680193172558
1067	0 days 11:58:00	0.08016095720248853
1068	0 days 11:58:10	0.08018518857872321
1069	0 days 11:58:20	0.08020801209256685
1070	0 days 11:58:30	0.08023145881724625
1071	0 days 11:58:40	0.08025429673904177
1072	0 days 11:58:50	0.08027666618914317
1073	0 days 11:59:00	0.08029951109097697
1074	0 days 11:59:10	0.08032219600867324
1075	0 days 11:59:20	0.08034373191026772
1076	0 days 11:59:30	0.08036509860202841
1077	0 days 11:59:40	0.08038618750366909
1078	0 days 11:59:50	0.08040839650230726
1079	0 days 12:00:00	0.08043133646269773
1080	0 days 12:00:10	0.08045547969847233
1081	0 days 12:00:20	0.08047970844945232
1082	0 days 12:00:30	0.08050418558644794
1083	0 days 12:00:40	0.08052911820452392
1084	0 days 12:00:50	0.08055362469469177
1085	0 days 12:01:00	0.08057682368719883
1086	0 days 12:01:10	0.08060047061479647
1087	0 days 12:01:20	0.08062386865131696
1088	0 days 12:01:30	0.08064692663403523
1089	0 days 12:01:40	0.08066894915054937
1090	0 days 12:01:50	0.08069134887531206
1091	0 days 12:02:00	0.08071343952660909
1092	0 days 12:02:10	0.08073443506212154
1093	0 days 12:02:20	0.08075557993924219
1094	0 days 12:02:30	0.08077674216891909
1095	0 days 12:02:40	0.08079840803610677
1096	0 days 12:02:50	0.08082062768760671
1097	0 days 12:03:00	0.08084323556955987
1098	0 days 12:03:10	0.08086585648821387
1099	0 days 12:03:20	0.08088743416848657
1100	0 days 12:03:30	0.08090762546669533
1101	0 days 12:03:40	0.08092909977836658
1102	0 days 12:03:50	0.08095005950715806
1103	0 days 12:04:00	0.08097123137957078
1104	0 days 12:04:10	0.0809932658754492
1105	0 days 12:04:20	0.0810147060596021
1106	0 days 12:04:30	0.08103611297213359
1107	0 days 12:04:40	0.08105745497891469
1108	0 days 12:04:50	0.08107804399440155
1109	0 days 12:05:00	0.08109872560180487
1110	0 days 12:05:10	0.08111863480710223
1111	0 days 12:05:20	0.08113798230566421
1112	0 days 12:05:30	0.081157107174561
1113	0 days 12:05:40	0.08117693150562923
1114	0 days 12:05:50	0.08119689889495657
1115	0 days 12:06:00	0.08121779643553355
1116	0 days 12:06:10	0.08123913698661117
1117	0 days 12:06:20	0.08125971089299576
1118	0 days 12:06:30	0.08128130300912263
1119	0 days 12:06:40	0.08130280794125676
1120	0 days 12:06:50	0.08132460449806542
1121	0 days 12:07:00	0.08134526132746939
1122	0 days 12:07:10	0.08136733127833708
1123	0 days 12:07:20	0.08138883546291735
1124	0 days 12:07:30	0.08140914458525403
1125	0 days 12:07:40	0.08142945366527336
1126	0 days 12:07:50	0.08144883910745092
1127	0 days 12:08:00	0.0814709603786673
1128	0 days 12:08:10	0.08149458222906608
1129	0 days 12:08:20	0.08151776222252737
1130	0 days 12:08:30	0.08154026958560355
1131	0 days 12:08:40	0.08156499057115701
1132	0 days 12:08:50	0.08158985489322283
1133	0 days 12:09:00	0.08161393335180431
1134	0 days 12:09:10	0.08163593680681588
1135	0 days 12:09:20	0.08165841830840702
1136	0 days 12:09:30	0.08168097830083335
1137	0 days 12:09:40	0.0817035664722445
1138	0 days 12:09:50	0.08172444343326477
1139	0 days 12:10:00	0.08174508365815188
1140	0 days 12:10:10	0.08176568390445645
1141	0 days 12:10:20	0.0817870914011873
1142	0 days 12:10:30	0.08180911388983818
1143	0 days 12:10:40	0.0818301430259568
1144	0 days 12:10:50	0.08185130177963564
1145	0 days 12:11:00	0.0818725226373643
1146	0 days 12:11:10	0.08189257267526101
1147	0 days 12:11:20	0.08191387920594954
1148	0 days 12:11:30	0.08193666810856338
1149	0 days 12:11:40	0.0819590299193226
1150	0 days 12:11:50	0.08198082231080668
1151	0 days 12:12:00	0.08200334541696958
1152	0 days 12:12:10	0.08202506762940369
1153	0 days 12:12:20	0.08204716904879764
1154	0 days 12:12:30	0.0820686433997688
1155	0 days 12:12:40	0.0820901300361143
1156	0 days 12:12:50	0.0821116016520256
1157	0 days 12:13:00	0.08213133493978982
1158	0 days 12:13:10	0.08215035354558958
1159	0 days 12:13:20	0.08217023819160506
1160	0 days 12:13:30	0.08219000685486243
1161	0 days 12:13:40	0.08220964300900613
1162	0 days 12:13:50	0.08222903361232874
1163	0 days 12:14:00	0.08224674719339331
1164	0 days 12:14:10	0.08226548836509946
1165	0 days 12:14:20	0.08228305490551752
1166	0 days 12:14:30	0.08230083380365627
1167	0 days 12:14:40	0.0823179529101466
1168	0 days 12:14:50	0.08233424541492368
1169	0 days 12:15:00	0.08234973678546491
1170	0 days 12:15:10	0.08236448651177841
1171	0 days 12:15:20	0.08237922177906015
1172	0 days 12:15:30	0.08239398413558689
1173	0 days 12:15:40	0.08240697239285455
1174	0 days 12:15:50	0.0824198718076202
1175	0 days 12:16:00	0.08243319702299598
1176	0 days 12:16:10	0.08244721333509791
1177	0 days 12:16:20	0.0824615707481866
1178	0 days 12:16:30	0.08247698055005843
1179	0 days 12:16:40	0.08249227876083089
1180	0 days 12:16:50	0.0825074446858614
1181	0 days 12:17:00	0.08252157041116426
1182	0 days 12:17:10	0.08253501374704435
1183	0 days 12:17:20	0.08254793221260832
1184	0 days 12:17:30	0.08256093847242298
1185	0 days 12:17:40	0.0825734175408765
1186	0 days 12:17:50	0.08258518275301986
1187	0 days 12:18:00	0.08259612666879824
1188	0 days 12:18:10	0.08260632713597714
1189	0 days 12:18:20	0.08261650745676548
1190	0 days 12:18:30	0.08262653408884757
1191	0 days 12:18:40	0.08263710563729264
1192	0 days 12:18:50	0.08264801866118128
1193	0 days 12:19:00	0.08265862892916469
1194	0 days 12:19:10	0.08267054603093647
1195	0 days 12:19:20	0.08268260753499504
1196	0 days 12:19:30	0.08269453522632148
1197	0 days 12:19:40	0.08270604584105806
1198	0 days 12:19:50	0.08271703184811952
1199	0 days 12:20:00	0.08272774898388334
1200	0 days 12:20:10	0.08273787120119902
1201	0 days 12:20:20	0.08274806306269339
1202	0 days 12:20:30	0.0827592568341957
1203	0 days 12:20:40	0.08277010941034695
1204	0 days 12:20:50	0.08278032255571283
1205	0 days 12:21:00	0.08279026003953255
1206	0 days 12:21:10	0.08280041152140241
1207	0 days 12:21:20	0.0828097609725689
1208	0 days 12:21:30	0.08281937623341408
1209	0 days 12:21:40	0.08282782908341682
1210	0 days 12:21:50	0.08283705209315538
1211	0 days 12:22:00	0.0828467303890516
1212	0 days 12:22:10	0.0828567966323124
1213	0 days 12:22:20	0.08286712486673763
1214	0 days 12:22:30	0.08287731151849963
1215	0 days 12:22:40	0.0828883932269128
1216	0 days 12:22:50	0.08289829361522233
1217	0 days 12:23:00	0.08290910256878613
1218	0 days 12:23:10	0.08291859770657045
1219	0 days 12:23:20	0.08292732964707794
1220	0 days 12:23:30	0.08293599190572111
1221	0 days 12:23:40	0.08294319634566398
1222	0 days 12:23:50	0.08295092796695826
1223	0 days 12:24:00	0.08295870774683797
1224	0 days 12:24:10	0.08296622719821764
1225	0 days 12:24:20	0.08297293361028574
1226	0 days 12:24:30	0.08297939540859757
1227	0 days 12:24:40	0.08298617046987157
1228	0 days 12:24:50	0.08299305190037125
1229	0 days 12:25:00	0.08300027714144637
1230	0 days 12:25:10	0.08300876074425818
1231	0 days 12:25:20	0.08301676384725225
1232	0 days 12:25:30	0.08302453649043935
1233	0 days 12:25:40	0.08303107931774145
1234	0 days 12:25:50	0.08303808038510993
1235	0 days 12:26:00	0.0830449765064232
1236	0 days 12:26:10	0.08305159417190332
1237	0 days 12:26:20	0.08305852458544077
1238	0 days 12:26:30	0.08306543271671696
1239	0 days 12:26:40	0.08307325303846136
1240	0 days 12:26:50	0.08308112974236978
1241	0 days 12:27:00	0.08308870242653967
1242	0 days 12:27:10	0.08309580308948991
1243	0 days 12:27:20	0.08310328029447488
1244	0 days 12:27:30	0.08311064823351483
1245	0 days 12:27:40	0.08311860074888998
1246	0 days 12:27:50	0.08312696452805522
1247	0 days 12:28:00	0.0831347927009064
1248	0 days 12:28:10	0.08314317287441828
1249	0 days 12:28:20	0.08315182628139722
1250	0 days 12:28:30	0.08316050564152196
1251	0 days 12:28:40	0.08316953778233542
1252	0 days 12:28:50	0.08317797897099943
1253	0 days 12:29:00	0.08318729674531646
1254	0 days 12:29:10	0.08319686553416245
1255	0 days 12:29:20	0.08320632411701322
1256	0 days 12:29:30	0.08321587850848186
1257	0 days 12:29:40	0.08322489628103177
1258	0 days 12:29:50	0.0832336935645083
1259	0 days 12:30:00	0.08324278398574307
1260	0 days 12:30:10	0.0832521515734976
1261	0 days 12:30:20	0.08326195508069746
1262	0 days 12:30:30	0.08327246355485907
1263	0 days 12:30:40	0.08328048494898443
1264	0 days 12:30:50	0.08328745946216565
1265	0 days 12:31:00	0.08329395517104167
1266	0 days 12:31:10	0.08330177279042987
1267	0 days 12:31:20	0.0833097884110246
1268	0 days 12:31:30	0.08331758459920266
1269	0 days 12:31:40	0.08332503242582981
1270	0 days 12:31:50	0.08333341956088286
1271	0 days 12:32:00	0.08334107035409694
1272	0 days 12:32:10	0.08334890222481389
1273	0 days 12:32:20	0.0833562115950219
1274	0 days 12:32:30	0.08336392808729244
1275	0 days 12:32:40	0.0833722163194316
1276	0 days 12:32:50	0.08338098590433012
1277	0 days 12:33:00	0.08338858389645275
1278	0 days 12:33:10	0.08339666934290295
1279	0 days 12:33:20	0.08340392891367535
1280	0 days 12:33:30	0.08341233261534058
1281	0 days 12:33:40	0.08342112649445278
1282	0 days 12:33:50	0.0834302556760829
1283	0 days 12:34:00	0.08344119320716661
1284	0 days 12:34:10	0.0834520905002073
1285	0 days 12:34:20	0.08346207953451568
1286	0 days 12:34:30	0.08347200893188317
1287	0 days 12:34:40	0.08348131871161452
1288	0 days 12:34:50	0.08349073000423612
1289	0 days 12:35:00	0.0834993484365663
1290	0 days 12:35:10	0.08350703812878336
1291	0 days 12:35:20	0.08351395891125131
1292	0 days 12:35:30	0.083520188063914
1293	0 days 12:35:40	0.08352703296963665
1294	0 days 12:35:50	0.08353340830424251
1295	0 days 12:36:00	0.08353996772134645
1296	0 days 12:36:10	0.08354683467483062
1297	0 days 12:36:20	0.08355379241417231
1298	0 days 12:36:30	0.08356061602234954
1299	0 days 12:36:40	0.08356795893942477
1300	0 days 12:36:50	0.08357530320068723
1301	0 days 12:37:00	0.08358429872411181
1302	0 days 12:37:10	0.08359274044477884
1303	0 days 12:37:20	0.08360088479718447
1304	0 days 12:37:30	0.08360962689832135
1305	0 days 12:37:40	0.08361881783526304
1306	0 days 12:37:50	0.08362748001565742
1307	0 days 12:38:00	0.08363591465916248
1308	0 days 12:38:10	0.08364425956611568
1309	0 days 12:38:20	0.08365287517028616
1310	0 days 12:38:30	0.08366073916745118
1311	0 days 12:38:40	0.08366953955859868
1312	0 days 12:38:50	0.08367851667352673
1313	0 days 12:39:00	0.08368661099618709
1314	0 days 12:39:10	0.08369392572387689
1315	0 days 12:39:20	0.0837023776170026
1316	0 days 12:39:30	0.08371074254049919
